maximize,1.053824158317481e-05
meager,4.63564445829842e-06
meter,8.354037022776059e-05
millimeter,1.1754356943658726e-06
minimize,2.023147936174711e-05
mobilization,1.880153655822427e-05
mobilize,3.657218903237414e-05
modeling,8.121220117494645e-06
modernization,6.2787014262826655e-06
modernize,7.683275024752718e-06
motorize,2.026011016236544e-06
mold,7.854380270603087e-06
molding,1.8450740877411465e-06
neighbor,6.867036014868552e-05
neighborhood,2.4021300663420148e-05
neighboring,4.996947986113597e-05
neutralize,7.962566894184243e-06
normalize,4.747041633719329e-06
odor,2.5346777299547027e-06
offense,5.896873539596039e-05
optimization,3.1646862136067706e-06
optimize,8.275213199467142e-06
organization,0.00032799130274550035
organizational,7.717365293610328e-06
organize,0.00011985151348118666
organized,1.0926365106688774e-05
organizer,2.964282796051112e-05
orthopedic,2.2584412759716626e-06
pediatric,4.036280033397891e-06
panelist,4.372466925477e-06
penalize,4.4524153728124446e-06
personalize,2.234813661763572e-06
personalized,2.7186914791779544e-06
plow,5.531802444503841e-06
polarization,1.880004170538104e-06
polarize,3.088014105843491e-06
politicize,5.015258763231509e-06
popularize,2.387986197188028e-06
practice,0.00014630458244184675
pressurize,2.2830862575056594e-06
prioritize,2.3343513426222137e-05
privatization,9.240126356250622e-06
program,0.00039915202671799495
publicize,4.933011563992634e-06
randomize,7.716843326205612e-07
randomized,7.432718619000176e-07
rationalization,1.6558366031825936e-06
rationalize,2.051829170561232e-06
realization,1.3079107422868692e-05
realize,9.551914057734752e-05
recognize,0.00015012371083414786
reflection,1.2858262397350804e-05
regularization,4.673854758954991e-07
regularize,2.980342927669464e-06
reorganization,1.7549896625202482e-06
revitalize,4.584430192478425e-06
revolutionize,2.58829929457154e-06
rumor,3.1996538106270964e-05
sanitize,5.374642168813996e-06
skeptical,5.377231528024984e-06
scrutinize,5.385370037403434e-06
sensitization,9.344810614500416e-06
sensitize,9.061468330252702e-06
sheik,9.990879466037621e-06
specialization,2.3370021679148707e-06
specialize,1.2151812624208727e-05
specialized,1.594855093159785e-05
stabilization,4.830327557076748e-06
stabilize,2.1237973861721676e-05
stabilizer,4.517018725478562e-07
standardization,3.6449845328569026e-06
standardize,1.9741994745869135e-06
standardized,1.649577151985282e-06
sterilization,1.1563721656973836e-06
sterilize,1.4646414299408363e-06
subsidize,5.19192983603288e-06
subsidized,4.5132627516199685e-06
sulfate,1.5703141915099106e-06
sulfur,4.722992801148955e-06
summarize,2.4378160099513414e-06
symbolize,2.801148681793304e-06
synchronization,1.3629559723968653e-06
synchronize,1.69653507891761e-06
synthesize,9.852852163271756e-07
siphon,3.5811097533153538e-06
theater,2.1893079519324382e-05
ton,0.0004095335521747518
traveler,2.4237326432276634e-05
tumor,7.326562087049349e-06
tire,2.6732454118274147e-05
unauthorized,5.416088249155905e-06
unfavorable,4.8159163230028646e-05
unfavorably,5.116718429737662e-05
unorganized,6.317456477162169e-07
urbanization,4.5093890503835995e-06
utilization,1.3585542359898376e-05
utilize,3.0764019034223e-05
vandalize,5.8573917529853235e-06
vapor,1.5570424274238398e-06
visualization,8.36275525962189e-07
visualize,1.081889347329782e-06
wagon,4.312523070377397e-06
ab,3.942972309854008e-06
ability,7.06203599624628e-05
able,0.0002265916988807366
about,0.0013171970658134135
above,0.00021872073671721465
absolute,1.3146612639100821e-05
absolutely,1.5741945607194398e-05
abuse,0.00010901648174931754
ac,6.192080038089672e-07
academic,5.99014487303007e-05
accelerate,4.3759853364166575e-05
acceleration,3.564365855751494e-06
accept,0.00011213846334475132
acceptance,1.3698445108633375e-05
access,0.000320611757196313
accessibility,7.114452744176246e-06
accident,9.039405550709666e-05
accorde,3.3990338101917962e-06
accordingly,2.9140098715146845e-05
account,0.0003110625052678161
accountability,3.266593357171947e-05
accountant,1.2953823856195666e-05
accurately,3.8592481931338e-06
accusation,7.836875756027943e-05
ace,3.546794164479545e-06
achieve,0.0001946353267586662
achievement,7.630242308815133e-05
acknowledge,0.00010681104812375013
across,0.00038597767180685566
act,0.0004999579129271447
acting,1.531348397042299e-05
action,0.000341109966047899
active,8.488444257969804e-05
actually,7.446139194122983e-05
acute,1.195165921823152e-05
ad,2.287796102192084e-05
adapt,7.227522495383934e-05
adaptation,6.615345825546516e-06
add,0.0010223247386477892
addict,1.3263940537978028e-05
addiction,6.078704427242734e-06
addition,0.00012339296071222768
additional,0.00011723373167265745
additionally,1.663768493802302e-05
adequate,4.133697479387587e-05
adjacent,7.744499244512966e-06
administration,0.00022903453474200467
admission,2.2726629926969438e-05
adult,3.27959821056632e-05
advance,8.825831324543046e-05
advanced,9.739471413999835e-05
advantage,7.82126383048661e-05
adventure,8.41437837932951e-06
adverse,3.4560287964559595e-05
advertisement,1.1129690736871112e-05
advice,5.0445081120620924e-05
advise,0.00011269174439422734
adviser,3.739638047421362e-05
advisory,2.427201301873982e-05
afford,4.627765186084116e-05
affordability,3.4350589918636335e-06
afghan,0.0005834380491930459
after,0.0018699695130401117
afternoon,4.605803690615007e-05
again,0.0001985088435785419
against,0.001246220803011417
age,0.00018008544222463985
agency,0.0002899132062229142
agenda,8.566942847454601e-05
agent,8.915003946483969e-05
aggregate,9.029113504226905e-05
aggressive,1.6123806979089154e-05
aggressively,4.595470093511077e-06
aggrieved,7.138951252073117e-06
agm,9.60230498393776e-06
ago,0.0018990835144562339
agreement,0.0002729605037799061
ahead,0.00020073334083878764
ai,2.952407361313149e-06
air,0.00018662587256649833
airborne,2.2498471308515147e-06
aircraft,5.5665595241643854e-05
airline,5.214899772861771e-05
airport,0.00013769681069944036
akin,3.6246887157804426e-06
alarm,1.8354461402948232e-05
alarming,1.0235261675325664e-05
album,4.542067980025653e-05
alcoholic,5.729768443942881e-06
alert,3.667955274900509e-05
all,0.00297135744358893
allege,0.00013696774347660444
allot,5.951152201520121e-06
allow,0.00033139586561064876
alloy,5.681407318968207e-06
ally,7.844784223821913e-05
almost,0.00012980747177686238
alone,7.661872525296058e-05
along,0.00020065508438374776
alpha,7.3388867644235e-06
already,0.0003316528790421442
also,0.002586566451468895
alt,1.3935576641433862e-06
alternative,5.482445041079815e-05
although,0.0001992964404501466
always,0.00023188820244598906
am,4.683450353116733e-05
amazing,1.7244694890219516e-05
ambassador,0.0001789487178072737
america,2.0688902995571625e-06
amount,0.0002444646665760765
an,0.0035636703594694222
analysis,0.0001230429726604943
ancient,2.2058683688403517e-05
and,0.029161556073358547
anger,2.419316288952946e-05
angry,1.9936519695911997e-05
animal,8.16149919808319e-05
animation,4.114361807268365e-06
announce,0.00048701723744017637
announcement,7.043059471198836e-05
annual,0.0008677016558305351
another,0.0005948977904999639
anti,0.00017139110592844366
antimicrobial,2.4081058620083324e-06
any,0.0007889058467948218
anybody,2.642187696777255e-05
anymore,1.6945140085035688e-05
anyone,7.669431631537017e-05
anything,8.835058126979432e-05
anywhere,2.5791147905398315e-05
app,3.9068112637536294e-05
appeal,0.0002055071347412529
applicant,4.327868011560346e-05
application,0.0003102320894593488
apply,0.00011063997290593414
appreciate,6.400266145950723e-05
apprenticeship,1.3302511515721144e-06
approach,0.0001459774505812832
appropriate,0.00010646298486621497
approve,0.0001973923434184746
approximately,0.00015237298675320232
apr,6.919048218972292e-05
ar,7.696491591641437e-07
arbitrary,7.391677838121639e-06
are,3.3873394152661675e-06
area,0.0007913439540314733
arena,1.3317389530373563e-05
arm,0.00010626974727293377
army,0.00012608266595161424
around,0.00045369526520920936
art,9.583905686254698e-05
article,0.00021886126380489938
artificial,1.3250145642285165e-05
artisan,4.186884670122076e-06
artist,4.766155857873771e-05
as,0.006929849388336138
ash,3.3996358132056077e-06
ashok,6.430056627867685e-07
ask,0.0005203411519160218
assault,5.3849812061985966e-05
assembly,5.447627721730375e-05
assessment,0.00010787757198441568
asset,0.001439036199930592
assets,3.166934808848242e-05
assist,9.943334916806033e-05
assistant,6.98520663080689e-05
associate,8.621659596965805e-05
association,7.224760069877746e-05
astral,5.80122706765439e-07
at,0.006124233451649829
athlete,5.073502052509103e-05
atmosphere,1.9013146514444365e-05
atms,1.1495270253007904e-06
attached,2.0817920047978643e-06
attack,0.0006536397022845243
attention,0.0001165391156272852
attraction,1.311702418680641e-05
atul,6.246365851532934e-07
au,1.8702947088266216e-05
auction,2.618696077157805e-05
audio,1.207519778809522e-05
august,4.847513137885539e-06
australian,1.997353804395126e-05
authority,0.0003233450879305341
automation,7.390718572437336e-06
automotive,1.06437757972707e-05
avail,2.1304017220918747e-05
avalanche,2.518625794421478e-06
avg,0.00016726728530466287
avoid,0.00011311838085397792
await,3.522912491774501e-05
award,0.00041497639209284794
aware,7.397385126183967e-05
awareness,5.681495447755038e-05
away,0.0002873387959185696
awesome,3.4462302198508376e-06
baby,5.5866626404841094e-05
back,0.0006782221008944456
background,4.1392949364306216e-05
bad,0.00021553023350056184
bail,5.541881408138927e-05
balance,0.00010134711061636926
ball,6.222135429526001e-05
ban,0.0001098668843748186
band,6.35146717862279e-05
bank,0.0003802190418277536
banking,0.00013061956716287377
banquet,2.5250593035755827e-06
bar,6.318189741546578e-05
bare,8.828239887225594e-06
bargain,6.623352156471856e-06
base,0.0017963350579187909
baseless,9.074943394430388e-06
bash,2.1501876101625625e-06
basic,9.953108412049279e-05
basically,1.558427768183816e-05
basis,0.0001714750586532031
basketball,1.4516266063670886e-05
bastion,2.495886257676498e-06
battle,0.0001548805673221039
bay,1.0116266147528965e-05
bb,7.5230782260786525e-06
be,0.03703062020528439
beach,1.928696610304269e-05
bear,0.00014288917921047802
bearer,1.499828136784075e-05
beast,5.5114287110928856e-06
beat,0.00014340633792568456
beautiful,3.0211553224433226e-05
because,0.0009480606378272003
bed,5.145862537609115e-05
bee,5.281974662700104e-06
before,0.0008842891949423788
begin,0.00025185328851036037
beginning,8.463726500936998e-05
behave,1.1690516390876506e-05
behind,0.00016416202394664217
being,3.5958734121736556e-05
believe,0.0002899291154938351
bell,4.560137428576759e-06
belonging,5.585667699339233e-06
beloved,7.0777708545655476e-06
below,0.0001681028509252482
benchmark,0.00021437042368613568
bend,6.026339290976207e-06
benefit,0.0002492158699338754
beside,7.270967767464898e-06
bet,1.1529855466495982e-05
beta,0.00032981703463458333
beyond,9.646414385575263e-05
bg,1.1561821664518569e-06
bi,2.9164920227632284e-06
bias,1.2046951012390985e-05
bicycle,8.59531058947597e-06
bidding,6.037927722467307e-05
big,0.00035377375990089437
bihar,5.548431390666725e-07
bike,9.178112948111468e-06
bill,0.00015839808257483035
billion,2.3292308116780865e-05
bioscience,8.246734174245369e-07
bird,1.8863973461867205e-05
birth,4.947836589080048e-05
bit,3.879633162072638e-05
bizarre,3.321867099563093e-06
bjp,2.5362399757974585e-06
black,0.00010075972841432152
blame,8.834724607728164e-05
blank,4.0377277547265755e-06
blast,7.73569130526027e-05
blatant,4.675784550422121e-06
blaze,7.140397878473545e-06
bloc,1.3564344464770197e-05
block,0.00047380654911888107
blockbuster,2.1764937998588655e-06
blood,8.68350990080295e-05
bloody,1.0039975842949058e-05
bloom,2.070172573731626e-06
blow,4.243550978605737e-05
blue,2.6795030318175284e-05
bo,6.372733753448306e-07
board,0.0002081365157035211
boat,3.2466336517560464e-05
body,0.0002854769294522568
boil,8.40998933230294e-06
bold,1.5691051440557396e-05
bomb,6.873795691098459e-05
bond,9.091196364767882e-05
book,0.00037559395867178797
boom,0.00011574346236531523
booth,5.236021270799381e-06
border,0.00021261681432569083
boring,2.2999096306785536e-06
borrower,9.410131919154394e-06
borrowing,5.052515050258281e-05
boss,6.788509136498625e-05
both,0.0005956274354895257
bottom,0.000372798434396113
bound,3.093313240126966e-06
bowler,8.552504676605265e-06
boxing,1.7812161990882274e-05
boy,0.00010806775498756421
boycott,1.568663443004741e-05
brace,1.1717274230522532e-05
brain,2.3836315849448308e-05
bran,4.4883769350527695e-07
branch,6.94002079132211e-05
brand,0.00011826539022169119
brave,1.1397344365505747e-05
bread,2.1795057347559017e-05
break,0.00017859167874040988
breast,1.7311755056399326e-05
breath,9.305998320685339e-06
breathe,9.57620207276776e-06
bridge,5.945598570093276e-05
brief,5.65076605990279e-05
briefing,2.866046009731899e-05
brigade,9.696179391716868e-06
brilliant,2.0432892271949906e-05
bring,0.00044699985281665134
british,5.285900990363388e-05
broad,3.6080287720350915e-05
broadcast,2.0221985648670875e-05
broken,8.029659441141112e-06
brown,8.14816985744264e-06
brutal,1.6753244154434995e-05
bubble,5.762364311633852e-06
bud,6.7275623424768005e-06
buffer,6.5515058405250875e-06
build,0.0002960994034268998
builder,7.898593978739073e-06
building,0.00017971433241283742
bull,7.393978623038991e-06
bullet,2.4734146669295565e-05
burden,3.736333567436087e-05
bureaucracy,4.999398218519929e-06
burger,1.2483008711560284e-06
bus,8.466034084098848e-05
business,0.0009056103888944996
but,0.002362179194736239
button,7.3684893657885505e-06
buyer,3.5961763933013294e-05
by,0.007054331867954467
bye,2.5746722962221763e-06
bypass,9.371681980016195e-06
ca,1.7218599694159575e-06
caa,1.7979022061481722e-06
cab,5.700826035861248e-06
cabin,4.337856827455963e-06
cabinet,0.0001606605596286107
cake,1.2580574095536011e-05
calcium,3.936742537348891e-06
calendar,2.2766227145217598e-05
calf,4.63679171337268e-06
call,0.0008621688664341414
caller,2.3847093973154083e-06
calling,4.261001379121515e-06
calm,2.7123329186308974e-05
cam,1.1288330071468968e-06
camp,0.00010434792079416005
campaign,0.00029293974856336525
campus,2.2625327935206816e-05
can,0.00159933553586727
cancel,0.00014265646766096744
cancer,9.915322246356111e-05
candid,1.9759522318735902e-06
cane,1.0003750586424862e-05
cannabis,5.3920402578656135e-06
canvas,3.5935416947359736e-06
cap,0.000316703782872779
capacity,0.00032736538657431274
capital,0.0011261748817194698
captain,5.174164286968064e-05
car,0.0002671599680221219
carbon,2.446939409901913e-05
card,9.4154494080529e-05
care,0.00023330289883703509
career,9.702067664237264e-05
careful,1.6152584641036508e-05
carefully,1.7032481768347813e-05
carer,7.18931668082815e-07
carmaker,1.1848003881677623e-06
cart,6.341225347202811e-06
carve,5.68256961275602e-06
case,0.0011819886144578797
cash,0.0005947954684758616
casino,3.880117095026551e-06
casual,8.23756628121687e-06
cat,8.07020795802556e-06
catalyst,6.1020208061965375e-06
catastrophic,5.184459549051933e-06
category,9.506366231557598e-05
cater,2.604155713389235e-05
cause,0.00030567006094323415
caution,8.46108235177914e-05
cavity,4.201026809015617e-06
celebrate,7.80959448375864e-05
celebration,4.7847883009436e-05
celebrity,1.0764938849360638e-05
cell,6.28888781293123e-05
census,9.200340506506461e-06
cent,0.00035525934086963457
central,0.00017113197091282243
centric,3.23457403495928e-06
century,4.6236789593133955e-05
ceo,7.367578039883213e-05
ceos,1.9038686519675306e-06
ceremony,0.00011703192023190898
certainly,3.751932306729679e-05
certificate,6.513773131827652e-05
chain,5.572639038901756e-05
chair,7.169697284344607e-05
challenge,0.0004583680453855858
challenging,1.602714175222287e-05
champion,8.919871024095853e-05
chance,0.00011251844223980018
chancellor,1.5829233649927507e-05
change,0.0019870249146424182
changer,6.1322600044165665e-06
chapter,3.357401243912821e-05
character,3.937824976648821e-05
charge,0.00046196120967417374
charity,2.246021373332668e-05
charter,2.005677438035606e-05
chase,3.095112265341469e-05
check,0.0001040206563637897
chef,5.53642245299149e-06
cherry,1.5831104841192797e-06
child,0.0006005555986172538
chill,2.592037517360358e-06
chinese,8.792935637192926e-05
choice,7.938410349155023e-05
choose,0.00010199456926687242
chunk,6.072419938959607e-06
church,8.664573795258556e-05
circulation,8.853389407673326e-06
citizen,0.00019079747099551986
city,0.0004292658036466297
civil,0.0002133151421742193
clarification,9.876745015602175e-06
clarity,8.903179594056993e-06
class,0.00013354035968009856
classic,1.2327429816625304e-05
clause,2.1121530347520294e-05
clay,7.164753347117658e-06
clean,8.431036439482792e-05
cleanse,2.6258275836607646e-06
clear,0.00024850594097836233
clearance,2.4001276082799074e-05
clearly,5.9710284688285935e-05
clerk,1.1478950932566158e-05
click,0.00010401865481320749
client,7.955632646024417e-05
climate,0.00014627701336472442
climb,7.51880780721381e-05
clinic,4.3051337311233285e-05
clinical,2.710383784761042e-05
clinically,1.279626248180559e-06
clip,1.046771954852894e-05
close,0.0011294593026961151
closed,2.897739019899737e-05
closely,3.59068210575738e-05
closure,9.978829138155184e-05
clothe,3.439338976749925e-05
cloud,2.2604726790918673e-05
club,0.00016670156477523185
cluster,1.518116255941065e-05
cn,1.0604139944753802e-05
co,0.00010495509176734072
coach,0.00016145254532411117
coast,7.439282265992167e-05
coat,6.600380053545919e-06
coffee,4.5401333888445024e-05
coherent,3.0042974917441003e-06
cohesion,6.647202483685936e-06
cold,3.832550346281385e-05
collapse,5.758298168049067e-05
colleague,6.91666072370561e-05
collect,9.039098052007859e-05
collective,3.6975171320213384e-05
collectively,1.1155297367142138e-05
college,4.3260732285953354e-05
collision,7.527400504132187e-06
com,2.581992727285183e-06
come,0.0003425436953684353
comment,8.732016385262702e-05
commission,1.9090039268780043e-05
committee,1.4944381971274812e-05
commodity,1.2008850204537963e-05
community,1.1559529501898557e-05
company,0.00033270284789859437
compare,0.0004057233105119423
competition,4.321042688925451e-06
completion,1.4903143780027635e-06
complex,5.930562853378915e-06
composite,1.2528253057946663e-06
compound,0.00019006225082120702
computer,4.514931812727401e-06
con,6.532008192657269e-06
concern,0.0004031347893576805
concerned,4.589071834482435e-05
concert,2.0722524722660063e-05
concrete,2.550160380220308e-05
condition,0.000317961024753899
conditional,3.2491832041439022e-06
conference,0.0001868189453565392
confidence,8.336445022213217e-05
confident,3.249895062378147e-05
confirm,0.0002360302813363799
conflict,0.0001577104135067897
congestion,1.0691868736776845e-05
congratulation,6.597261363743451e-06
congregation,5.538080320299411e-06
connect,9.319956570395987e-05
connected,6.015886343273586e-06
conscience,8.563396757475931e-06
conscious,1.0045354241184298e-05
consecutive,0.00015438287354570753
consent,1.8487461282291923e-05
conservation,2.2916628622624467e-05
conservative,1.5397774864847398e-05
consider,0.00025655125875208605
considerable,1.607107645917619e-05
consideration,3.986826810421474e-05
conspiracy,1.6595399360512802e-05
constable,5.936421190342909e-06
constant,2.0172689164883126e-05
constantly,1.7725409224034136e-05
construction,0.00034196837550195863
constructive,1.3052848086135608e-05
consult,3.554070140927506e-05
consumable,6.389783678126219e-06
consumer,0.000133185936454788
contact,0.00028091831715111257
container,8.681157924954802e-05
contamination,4.239154406050612e-06
content,0.00018350672772257117
contentious,6.196579415706228e-06
context,3.362081898343009e-05
continent,7.926177177295021e-05
contingent,9.395852004767279e-06
continue,0.0006247667913464506
continuous,2.5704253386907522e-05
contract,0.0007665718348533341
contractor,8.168978850830339e-05
contrary,3.2578407778213837e-05
contribute,0.00013243150545195491
control,0.00028828023524553196
controlling,7.144680074419674e-06
convenience,1.2580164268610145e-05
conversation,3.906697592499372e-05
converter,2.184588982622256e-06
conviction,2.1537536444030744e-05
cool,2.030735842907537e-05
cop,1.0802344162104054e-05
core,6.707467638214515e-05
corporate,0.00024709506844326654
corporation,8.786167544841984e-05
correct,3.2966382458901615e-05
correction,5.584022798446385e-06
corroborate,3.421711938604543e-06
cost,0.0005110453349307618
could,0.0007319643413084078
council,0.0001476881799148076
count,7.073548873101358e-05
country,0.002383602516072604
coup,2.631235085247435e-05
course,0.00016265091454686445
court,0.0006343730127020355
courtroom,3.3625316081387473e-06
covenant,2.597483061328472e-06
cover,0.00018336841131709095
covid,7.534336444212821e-06
cow,2.4659236864555956e-05
cr,4.488828706217309e-06
cracker,1.8905615947220024e-06
cradle,2.3404535052392776e-06
craft,1.6623007332308392e-05
crazy,6.675622611793233e-06
cream,1.1199307735032548e-05
create,0.0004815120890916326
creation,5.792517927171988e-05
credible,2.9445056083573797e-05
credit,0.00011679655580150135
creep,2.9140020108276938e-06
crew,2.318525495098392e-05
cricket,5.982090548666644e-05
cricketer,1.0497871824445181e-05
crime,0.00015298425740994224
crisis,0.0001678577880453816
criterion,8.321658479523177e-05
critical,0.00011294514072705888
crocodile,7.158658964182311e-06
crucial,4.605292712010711e-05
cruel,5.7118133120348115e-06
crystal,6.728496615381272e-06
cube,1.7828065389615047e-06
cult,6.025213851356896e-06
cultural,9.201587076379175e-05
culture,0.00012307019939736803
cup,8.176079487537074e-05
curious,5.75720950437154e-06
current,0.0009493186095868378
currently,0.00034164899750223186
curriculum,2.740687421772696e-05
custom,4.333784725702723e-05
customer,0.00017920314819853803
cut,0.00019485236594071731
cutting,6.225055557525852e-06
cyber,1.5213242955988877e-05
cycle,2.89961968407118e-05
cycling,4.3519039540584685e-06
da,3.7012943226283434e-06
dad,8.60671688968334e-06
daily,0.000551879521119577
dairy,2.749022483683317e-05
dal,6.509352422484351e-07
damage,9.969187550974607e-05
dance,3.150030791790302e-05
danger,4.0963451868274075e-05
dangerous,4.50686816311593e-05
dark,2.4536490716863245e-05
data,1.926158908626871e-05
database,1.3093054135722734e-05
date,0.0008323527042356545
daughter,6.568889651104141e-05
dawn,1.2921209248710526e-05
day,0.002521516549151362
de,0.00014349566560628227
dead,0.00014842646309907122
deal,0.0003889152286356558
dear,2.0197461727914627e-05
death,0.0003059564276595123
decade,0.00010857423596169985
december,4.815255968540182e-06
decent,1.6330450028908888e-05
decide,0.00023035495740997554
decision,0.00033811837224319443
deck,7.4160750436636895e-06
declare,0.0001840414118789057
decline,0.0002998151006505641
deep,7.509662920228671e-05
deeply,2.556815121351406e-05
defeat,9.665286062403396e-05
defect,1.2273851741548286e-05
defendant,4.055734990197568e-05
deferral,5.488158051971922e-07
deficit,5.442742381108149e-05
definitely,2.9013849700532047e-05
deflect,2.4927567658838855e-06
delete,6.11575073736882e-06
delhi,5.373397064832032e-07
deliberately,1.4971589386937397e-05
deliver,0.0001878664509810196
delivery,9.32257679635817e-05
delta,5.1694548819912246e-06
demand,0.00040576756421247434
demo,2.902151553152011e-06
demonstrate,0.0001113749927194015
den,2.0050828426584443e-06
denial,1.054115848846274e-05
depart,1.4963900839762764e-05
department,0.00017130982543570053
dependent,2.0351766025712672e-05
depth,1.9007010119794193e-05
deputy,0.00039003791387382035
des,2.4364831440313243e-06
deserve,4.326413890237976e-05
design,0.00012675915056181594
designer,1.5770788160810132e-05
desire,0.00010869691292335883
desperate,1.9614581792664825e-05
desperately,6.675611871805257e-06
despite,0.00021216842352216077
destination,9.716587062222793e-05
destiny,1.0068640108420866e-05
destruction,3.458426903689767e-05
detailed,2.0637149695252958e-05
detainee,2.001024228424677e-05
determine,0.00020476729942763873
determined,2.1287989876662133e-05
detrimental,4.036112943542468e-06
devastate,6.3336392186457605e-06
devastating,1.477100522248626e-05
developer,8.21470246070105e-05
development,0.00096213672044598
deviation,2.5965257390721566e-05
device,0.00012345072351016432
dg,2.6419950719168224e-06
di,1.3723397398340075e-06
diabete,5.5149906555029e-06
dial,5.7968840620509595e-06
die,0.0002043999232989462
diesel,2.619101082142923e-05
differ,1.0173397818983412e-05
difference,7.9470929371961e-05
different,0.00036203395496035623
differently,1.2733538157758963e-05
difficult,0.00011181834124742427
digit,9.23715641031679e-06
dinner,1.3694625735288042e-05
diplomacy,1.3513029966759577e-05
dire,1.6003397093656814e-05
direct,0.0001728136096722943
direction,6.635005371833386e-05
directly,5.850272725958219e-05
director,0.0007519362618705499
directorate,2.3056518399305664e-05
disable,3.2361906073522657e-06
disappointed,6.008052162571662e-06
disaster,5.2361552795901416e-05
discipline,3.5701845125725745e-05
disclosure,4.518734950621756e-05
disconnect,5.040183275297144e-06
discount,0.00021023663804659162
discourage,1.6424518163462642e-05
discussion,9.004603341538218e-05
disease,0.00016687984366246577
dismissal,1.3725063343260058e-05
disparity,4.894187983674025e-06
dispense,4.919018803574687e-06
display,6.77814132948577e-05
dispose,1.7571981965470327e-05
disproportionately,2.865656218362798e-06
dispute,0.00012103808346914367
disruptive,4.135119259823803e-06
dissolve,1.0744672749149995e-05
dist,5.866918448267742e-06
distinct,5.667116657315949e-06
distinction,8.975518549530864e-06
distressed,3.4825650953423034e-06
distribution,9.590642163801981e-05
district,0.0006344328782652799
disturbing,6.319495060558929e-06
dive,3.0159893450093235e-06
diverse,2.215537393069306e-05
diversification,8.549141322056265e-06
diversity,1.9486704415148664e-05
dividend,0.0008241162883622045
diving,2.3543600286206627e-06
division,6.609735189396504e-05
diwali,1.0439097272679795e-06
dla,8.295062554938533e-07
do,0.0024476413768715084
doc,1.9175457418768782e-06
doctor,0.00014369552847525005
documentary,1.0129159333213531e-05
doe,1.4582110771566131e-06
dog,2.746035312384404e-05
dollar,0.00018742556764632276
domestic,0.00013751270321047263
dominant,1.2459615471330143e-05
don,4.994748040973947e-06
